sensor_type, device_type, timestamps, lux, 
light,smartphone,1454956226269593333,1082.000
light,smartphone,1454956226445532865,1082.000
light,smartphone,1454956226624113125,1082.000
light,smartphone,1454956226801641719,1082.000
light,smartphone,1454956226979666407,1082.000
light,smartphone,1454956227334698021,1083.000
light,smartphone,1454956227513632240,1084.000
light,smartphone,1454956227692726042,1084.000
light,smartphone,1454956227869508855,1083.000
light,smartphone,1454956228224585990,1081.000
light,smartphone,1454956228405523177,1084.000
light,smartphone,1454956228580689479,1085.000
light,smartphone,1454956228759852083,1085.000
light,smartphone,1454956228944442865,1085.000
light,smartphone,1454956229292505469,1084.000
light,smartphone,1454956229470182604,1084.000
light,smartphone,1454956229648733750,1082.000
light,smartphone,1454956229826296718,1082.000
light,smartphone,1454956230181632657,1081.000
light,smartphone,1454956230360405990,1081.000
light,smartphone,1454956230539236042,1081.000
light,smartphone,1454956230715593073,1083.000
light,smartphone,1454956230894492292,1078.000
light,smartphone,1454956231071926822,972.000
light,smartphone,1454956231250322083,32.000
light,smartphone,1454956231427819792,26.000
light,smartphone,1454956231606281875,26.000
light,smartphone,1454956231785434635,26.000
light,smartphone,1454956231961205781,26.000
light,smartphone,1454956232318335834,26.000
light,smartphone,1454956232495403282,26.000
light,smartphone,1454956232673364427,26.000
light,smartphone,1454956232852126406,26.000
light,smartphone,1454956233206604374,26.000
light,smartphone,1454956233384296511,26.000
light,smartphone,1454956233563479063,26.000
light,smartphone,1454956233740308125,26.000
light,smartphone,1454956233918733125,26.000
light,smartphone,1454956234275152917,28.000
light,smartphone,1454956234452484792,26.000
light,smartphone,1454956234630975990,26.000
light,smartphone,1454956234808872240,26.000
light,smartphone,1454956234985648333,26.000
light,smartphone,1454956235341668229,28.000
light,smartphone,1454956235520499062,28.000
light,smartphone,1454956235698122136,26.000
light,smartphone,1454956235875507553,28.000
light,smartphone,1454956236232201510,28.000
light,smartphone,1454956236410814531,28.000
light,smartphone,1454956236588811406,28.000
light,smartphone,1454956236766387916,28.000
light,smartphone,1454956236943160573,28.000
light,smartphone,1454956237299870782,28.000
light,smartphone,1454956237477488438,28.000
light,smartphone,1454956237655290364,28.000
light,smartphone,1454956237834542032,28.000
light,smartphone,1454956238189574428,28.000
light,smartphone,1454956238366350103,28.000
light,smartphone,1454956238544890834,28.000
light,smartphone,1454956238723515469,28.000
light,smartphone,1454956238899682760,28.000
light,smartphone,1454956239078537761,26.000
light,smartphone,1454956239258035781,26.000
light,smartphone,1454956239434845364,26.000
light,smartphone,1454956239612855312,26.000
light,smartphone,1454956239789610989,26.000
light,smartphone,1454956239967696823,26.000
light,smartphone,1454956240323479896,26.000
light,smartphone,1454956240502757344,26.000
light,smartphone,1454956240680434844,26.000
light,smartphone,1454956240859481823,26.000
light,smartphone,1454956241214441354,26.000
light,smartphone,1454956241391687708,26.000
light,smartphone,1454956241569746354,26.000
light,smartphone,1454956241747879896,26.000
light,smartphone,1454956241925286250,26.000
light,smartphone,1454956242281542968,26.000
light,smartphone,1454956242459790000,26.000
light,smartphone,1454956242637514531,26.000
light,smartphone,1454956242815582188,26.000
light,smartphone,1454956242993868802,32.000
light,smartphone,1454956243349783281,28.000
light,smartphone,1454956243527783021,32.000
light,smartphone,1454956243704565209,28.000
light,smartphone,1454956243882469167,28.000
light,smartphone,1454956244238407500,26.000
light,smartphone,1454956244417146301,26.000
light,smartphone,1454956244594910677,26.000
light,smartphone,1454956244771572344,26.000
light,smartphone,1454956244949514635,26.000
light,smartphone,1454956245305685572,26.000
light,smartphone,1454956245483647396,26.000
light,smartphone,1454956245661275729,28.000
light,smartphone,1454956245839477135,26.000
light,smartphone,1454956246196084792,28.000
light,smartphone,1454956246373922240,26.000
light,smartphone,1454956246550773802,26.000
light,smartphone,1454956246728897292,26.000
light,smartphone,1454956246907948646,26.000
light,smartphone,1454956247084872916,26.000
light,smartphone,1454956247264012135,26.000
light,smartphone,1454956247440233542,26.000
light,smartphone,1454956247618312187,26.000
light,smartphone,1454956247796040051,26.000
light,smartphone,1454956247974270625,26.000
light,smartphone,1454956248330543386,26.000
light,smartphone,1454956248508220938,26.000
light,smartphone,1454956248686209740,26.000
light,smartphone,1454956248863412344,26.000
light,smartphone,1454956249220054635,21.000
light,smartphone,1454956249397582812,21.000
light,smartphone,1454956249576055364,21.000
light,smartphone,1454956249753710468,21.000
light,smartphone,1454956249937352969,21.000
light,smartphone,1454956250288398750,21.000
light,smartphone,1454956250465253958,26.000
light,smartphone,1454956250643377656,26.000
light,smartphone,1454956250821585052,26.000
light,smartphone,1454956251176662447,26.000
light,smartphone,1454956251355872239,26.000
light,smartphone,1454956251532352135,26.000
light,smartphone,1454956251711601927,21.000
light,smartphone,1454956251889532135,21.000
light,smartphone,1454956252245036771,26.000
light,smartphone,1454956252422672552,26.000
light,smartphone,1454956252600236042,26.000
light,smartphone,1454956252777618073,26.000
light,smartphone,1454956252955578594,26.000
light,smartphone,1454956253312639218,26.000
light,smartphone,1454956253489638854,26.000
light,smartphone,1454956253669241875,26.000
light,smartphone,1454956253846808437,26.000
light,smartphone,1454956254202826511,26.000
light,smartphone,1454956254379658906,26.000
light,smartphone,1454956254558754167,26.000
light,smartphone,1454956254735582188,26.000
light,smartphone,1454956254914489740,26.000
light,smartphone,1454956255092085052,26.000
light,smartphone,1454956255268531250,26.000
light,smartphone,1454956255448518802,26.000
light,smartphone,1454956255624731406,26.000
light,smartphone,1454956255802895833,26.000
light,smartphone,1454956255980719479,26.000
light,smartphone,1454956256336854324,26.000
light,smartphone,1454956256515383542,26.000
light,smartphone,1454956256692899219,26.000
light,smartphone,1454956256871523699,26.000
light,smartphone,1454956257227340782,26.000
light,smartphone,1454956257405851198,26.000
light,smartphone,1454956257582708854,26.000
light,smartphone,1454956257760455729,26.000
light,smartphone,1454956257938340470,26.000
light,smartphone,1454956258293564063,26.000
light,smartphone,1454956258471434792,26.000
light,smartphone,1454956258650433021,26.000
light,smartphone,1454956258827559948,26.000
light,smartphone,1454956259186914688,26.000
light,smartphone,1454956259361552292,26.000
light,smartphone,1454956259540095313,26.000
light,smartphone,1454956259717876563,26.000
light,smartphone,1454956259895573125,26.000
light,smartphone,1454956260251851355,26.000
light,smartphone,1454956260429546719,26.000
light,smartphone,1454956260606660677,26.000
light,smartphone,1454956260784298542,26.000
light,smartphone,1454956260962754375,26.000
light,smartphone,1454956261318225260,26.000
light,smartphone,1454956261496123958,26.000
light,smartphone,1454956261673649948,26.000
light,smartphone,1454956261852511771,26.000
light,smartphone,1454956262208150990,21.000
light,smartphone,1454956262385688750,21.000
light,smartphone,1454956262564310573,21.000
light,smartphone,1454956262741806302,21.000
light,smartphone,1454956262924276927,21.000
light,smartphone,1454956263097275469,21.000
light,smartphone,1454956263275550000,21.000
light,smartphone,1454956263453882916,21.000
light,smartphone,1454956263631771615,21.000
light,smartphone,1454956263809147865,21.000
light,smartphone,1454956263987753490,26.000
light,smartphone,1454956264345494010,26.000
light,smartphone,1454956264521169792,26.000
light,smartphone,1454956264699217657,26.000
light,smartphone,1454956264876929115,26.000
light,smartphone,1454956265232435312,26.000
light,smartphone,1454956265411072864,26.000
light,smartphone,1454956265588109687,26.000
light,smartphone,1454956265765935624,26.000
light,smartphone,1454956265943677396,26.000
light,smartphone,1454956266300536511,26.000
light,smartphone,1454956266478928646,26.000
light,smartphone,1454956266662111928,26.000
light,smartphone,1454956266835538178,26.000
light,smartphone,1454956267190869844,26.000
light,smartphone,1454956267371608334,26.000
light,smartphone,1454956267547829792,26.000
light,smartphone,1454956267723224791,26.000
light,smartphone,1454956267902563906,26.000
light,smartphone,1454956268258485209,26.000
light,smartphone,1454956268435377552,26.000
light,smartphone,1454956268613851771,26.000
light,smartphone,1454956268791621823,26.000
light,smartphone,1454956268970026198,26.000
light,smartphone,1454956269324426354,26.000
light,smartphone,1454956269503823646,26.000
light,smartphone,1454956269680561354,26.000
light,smartphone,1454956269859735000,26.000
light,smartphone,1454956270215852605,26.000
light,smartphone,1454956270392874688,26.000
light,smartphone,1454956270570789063,26.000
light,smartphone,1454956270748911511,26.000
light,smartphone,1454956270927350989,26.000
light,smartphone,1454956271104400990,26.000
light,smartphone,1454956271282050313,26.000
light,smartphone,1454956271461842031,26.000
light,smartphone,1454956271638480417,26.000
light,smartphone,1454956271816582395,26.000
light,smartphone,1454956271994533282,26.000
light,smartphone,1454956272349159896,26.000
light,smartphone,1454956272527633854,26.000
light,smartphone,1454956272705744009,26.000
light,smartphone,1454956272882666666,26.000
light,smartphone,1454956273240486094,32.000
light,smartphone,1454956273416683854,1082.000
light,smartphone,1454956273596118958,1085.000
light,smartphone,1454956273773398594,1086.000
light,smartphone,1454956273953735417,1084.000
light,smartphone,1454956274307541094,1085.000
light,smartphone,1454956274484583489,1086.000
light,smartphone,1454956274663526302,1086.000
light,smartphone,1454956274841123282,1086.000
light,smartphone,1454956275196639322,1084.000
light,smartphone,1454956275374529062,1086.000
light,smartphone,1454956275551691562,1086.000
light,smartphone,1454956275730474167,1086.000
light,smartphone,1454956275907481093,1086.000
light,smartphone,1454956276264038437,1086.000
light,smartphone,1454956276441394063,1084.000
light,smartphone,1454956276620173125,1086.000
light,smartphone,1454956276797411718,1086.000
light,smartphone,1454956276975234844,1086.000
light,smartphone,1454956277331708855,1085.000
light,smartphone,1454956277510026094,1086.000
light,smartphone,1454956277687821146,1085.000
light,smartphone,1454956277865112135,1086.000
light,smartphone,1454956278221044584,1085.000
light,smartphone,1454956278400709115,1085.000
light,smartphone,1454956278576801355,1085.000
light,smartphone,1454956278754819531,1086.000
light,smartphone,1454956278932828854,1085.000
light,smartphone,1454956279110967291,1086.000
light,smartphone,1454956279288125834,1084.000
light,smartphone,1454956279466859635,1085.000
light,smartphone,1454956279644486980,1084.000
light,smartphone,1454956279822364791,1086.000
light,smartphone,1454956280177931667,1085.000
light,smartphone,1454956280357595365,1085.000
light,smartphone,1454956280534433646,1084.000
light,smartphone,1454956280711851771,1086.000
light,smartphone,1454956280890280468,1085.000
light,smartphone,1454956281245981666,1086.000
light,smartphone,1454956281423874792,1086.000
light,smartphone,1454956281600561718,1086.000
light,smartphone,1454956281779746094,1086.000
light,smartphone,1454956281957686042,1085.000
light,smartphone,1454956282313521614,1085.000
light,smartphone,1454956282490695052,1084.000
light,smartphone,1454956282669552552,1084.000
light,smartphone,1454956282846534636,1086.000
light,smartphone,1454956283203499792,1086.000
light,smartphone,1454956283379616719,1084.000
light,smartphone,1454956283559640885,1085.000
light,smartphone,1454956283737546042,1086.000
light,smartphone,1454956283914719583,1086.000
light,smartphone,1454956284270562969,1086.000
light,smartphone,1454956284448194011,1085.000
light,smartphone,1454956284626723332,1086.000
light,smartphone,1454956284803621146,1085.000
light,smartphone,1454956284980676927,1087.000
light,smartphone,1454956285338018385,1086.000
light,smartphone,1454956285515242135,1085.000
light,smartphone,1454956285693531823,1085.000
light,smartphone,1454956285871421459,1083.000
light,smartphone,1454956286227190780,1085.000
light,smartphone,1454956286405389948,1084.000
light,smartphone,1454956286584489427,1085.000
light,smartphone,1454956286762016875,1086.000
light,smartphone,1454956286939609583,1085.000
light,smartphone,1454956287116363489,1085.000
light,smartphone,1454956287295472135,1084.000
light,smartphone,1454956287472855365,1085.000
light,smartphone,1454956287650419427,1084.000
light,smartphone,1454956287828983229,1084.000
light,smartphone,1454956288185944062,1084.000
light,smartphone,1454956288362840989,1085.000
light,smartphone,1454956288539868906,1085.000
light,smartphone,1454956288718517917,1085.000
light,smartphone,1454956288898172500,1085.000
light,smartphone,1454956289252840416,1084.000
light,smartphone,1454956289430538854,1085.000
light,smartphone,1454956289608856250,1084.000
light,smartphone,1454956289786107917,1084.000
light,smartphone,1454956289963572239,1082.000
light,smartphone,1454956290319292968,1082.000
light,smartphone,1454956290513845208,1081.000
light,smartphone,1454956290675229480,1082.000
light,smartphone,1454956290853302500,1082.000
light,smartphone,1454956291209182969,1082.000
light,smartphone,1454956291386948541,1082.000
light,smartphone,1454956291564510521,1084.000
light,smartphone,1454956291742973229,1084.000
light,smartphone,1454956291921495416,1085.000
light,smartphone,1454956292276732656,1084.000
light,smartphone,1454956292457105677,1084.000
light,smartphone,1454956292631623646,1085.000
light,smartphone,1454956292810369583,1085.000
light,smartphone,1454956292988227656,1084.000
light,smartphone,1454956293343578802,1081.000
light,smartphone,1454956293522104948,1084.000
light,smartphone,1454956293699887761,1084.000
light,smartphone,1454956293877516562,1084.000
light,smartphone,1454956294234169270,1083.000
light,smartphone,1454956294411527344,1084.000
light,smartphone,1454956294589217917,1083.000
light,smartphone,1454956294768194583,1082.000
light,smartphone,1454956294945148282,1083.000
light,smartphone,1454956295122978126,1084.000
light,smartphone,1454956295302528438,1082.000
light,smartphone,1454956295479457812,1085.000
light,smartphone,1454956295657525417,1084.000
light,smartphone,1454956295836490573,1085.000
light,smartphone,1454956296190855209,1085.000
light,smartphone,1454956296369563542,1086.000
light,smartphone,1454956296546339270,1084.000
light,smartphone,1454956296724367084,1084.000
light,smartphone,1454956296902147812,1084.000
light,smartphone,1454956297258006615,1085.000
light,smartphone,1454956297436865312,1084.000
light,smartphone,1454956297614854844,1084.000
light,smartphone,1454956297792354375,1085.000
light,smartphone,1454956297970189375,1084.000
light,smartphone,1454956298326481405,1084.000
light,smartphone,1454956298503862084,1084.000
light,smartphone,1454956298682286511,1084.000
light,smartphone,1454956298860732552,1084.000
light,smartphone,1454956299215862657,1084.000
light,smartphone,1454956299393326407,1084.000
light,smartphone,1454956299570621406,1084.000
light,smartphone,1454956299749538645,1084.000
light,smartphone,1454956299926940989,1084.000
light,smartphone,1454956300283786615,1084.000
light,smartphone,1454956300461573282,1085.000
light,smartphone,1454956300639556198,1085.000
light,smartphone,1454956300815713229,1085.000
light,smartphone,1454956300995518021,1084.000
light,smartphone,1454956301350484740,1083.000
light,smartphone,1454956301529474636,1084.000
light,smartphone,1454956301706356457,1084.000
light,smartphone,1454956301884440834,1083.000
light,smartphone,1454956302240535365,1084.000
light,smartphone,1454956302417368854,1084.000
light,smartphone,1454956302596461405,1084.000
light,smartphone,1454956302774552188,1084.000
light,smartphone,1454956302952322969,1084.000
light,smartphone,1454956303129440521,1084.000
light,smartphone,1454956303308529739,1083.000
light,smartphone,1454956303485665572,1084.000
light,smartphone,1454956303664034167,1084.000
light,smartphone,1454956303841291146,1084.000
light,smartphone,1454956304196452083,1084.000
light,smartphone,1454956304374210884,1084.000
light,smartphone,1454956304553424167,1084.000
light,smartphone,1454956304730866042,1084.000
light,smartphone,1454956304908297760,1084.000
light,smartphone,1454956305268569740,1084.000
light,smartphone,1454956305442225573,1084.000
light,smartphone,1454956305619776511,1085.000
light,smartphone,1454956305797701302,1085.000
light,smartphone,1454956305976160521,1084.000
light,smartphone,1454956306331784479,1084.000
light,smartphone,1454956306510351510,1085.000
light,smartphone,1454956306688045938,1084.000
light,smartphone,1454956306865695000,1084.000
light,smartphone,1454956307221320417,1085.000
light,smartphone,1454956307400228802,1085.000
light,smartphone,1454956307577564531,1085.000
light,smartphone,1454956307756079063,1084.000
light,smartphone,1454956307933426406,1084.000
light,smartphone,1454956308289334948,1085.000
light,smartphone,1454956308467174271,1084.000
light,smartphone,1454956308645376562,1085.000
light,smartphone,1454956308822992187,1085.000
light,smartphone,1454956309178830104,1083.000
light,smartphone,1454956309356540053,1085.000
light,smartphone,1454956309534161563,1085.000
light,smartphone,1454956309712570989,1084.000
light,smartphone,1454956309890641407,1085.000
light,smartphone,1454956310246527447,1085.000
light,smartphone,1454956310424098385,1085.000
light,smartphone,1454956310601479687,1084.000
light,smartphone,1454956310780500468,1084.000
