sensor_type, device_type, timestamps, ssid, bssid, frequency, level, 
wlan,smartphone,1454958472515543853,MedCare Office,88:dc:96:26:1d:32,2437.000,-85.000
wlan,smartphone,1454958472515667311,LjLr11,00:15:70:59:18:33,2462.000,-80.000
wlan,smartphone,1454958472515616259,nomad5,00:15:70:59:18:31,2462.000,-81.000
wlan,smartphone,1454958472515643092,LjLr511,00:15:70:59:18:33,2462.000,-81.000
wlan,smartphone,1454958469050054092,NorthstoneRE,00:71:c2:af:da:28,2412.000,-84.000
wlan,smartphone,1454958472515542353,vpnator,00:15:70:59:18:30,2462.000,-87.000
wlan,smartphone,1454958472515660394,vpnator,00:15:70:56:21:10,2462.000,-86.000
wlan,smartphone,1454958472515412748,xfinitywifi,60:02:92:f9:19:9a,2437.000,-75.000
wlan,smartphone,1454958472515664321,wired,00:05:9e:92:27:52,2462.000,-88.000
wlan,smartphone,1454958469049996571,aas13,2a:28:5d:30:c0:90,2417.000,-89.000
wlan,smartphone,1454958472515548353,LjLr11,00:15:70:56:21:13,2462.000,-86.000
wlan,smartphone,1454958472515543925,LjLr511,00:15:70:56:21:13,2462.000,-87.000
wlan,smartphone,1454958472515267353,WLANh,9c:d6:43:2d:86:20,2412.000,-86.000
wlan,smartphone,1454958472515535144,,00:05:9e:92:27:50,2462.000,-88.000
wlan,smartphone,1454958472515531811,,00:05:9e:92:27:51,2462.000,-89.000
wlan,smartphone,1454958472515181061,WLANe,9c:d6:43:2d:86:21,2412.000,-85.000
wlan,smartphone,1454958472515576988,xfinitywifi,00:71:c2:af:a1:2a,5805.000,-83.000
wlan,smartphone,1454958483924366617,xfinitywifi,20:25:64:f0:2b:da,5765.000,-72.000
wlan,smartphone,1454958483931252742,vendcust,00:15:70:59:18:33,2462.000,-86.000
wlan,smartphone,1454958483931211742,yrneh09,00:15:70:59:18:32,2462.000,-80.000
wlan,smartphone,1454958483931263346,NorthstoneRE,00:71:c2:af:a1:28,5805.000,-80.000
wlan,smartphone,1454958483931119169,CBCI-96A1-2.4,20:25:64:f8:94:c8,2412.000,-73.000
wlan,smartphone,1454958483931102565,Small_Threads-2,60:02:92:f9:19:98,2437.000,-73.000
wlan,smartphone,1454958483931492575,vendcust,00:15:70:56:21:13,2462.000,-86.000
wlan,smartphone,1454958483931365253,xfinitywifi,20:25:64:f8:94:ca,2412.000,-73.000
wlan,smartphone,1454958483931442221,xfinitywifi,74:85:2a:b5:fc:12,5765.000,-83.000
wlan,smartphone,1454958483931316930,REGIS,10:5f:06:4d:89:45,2437.000,-74.000
wlan,smartphone,1454958483931290534,MedCare,8a:dc:96:26:1d:32,2437.000,-84.000
wlan,smartphone,1454958483931339711,Allstate,74:85:2a:b5:fc:10,5765.000,-84.000
wlan,smartphone,1454958483931276617,yrneh09,00:15:70:56:21:12,2462.000,-88.000
wlan,smartphone,1454958483931289836,xfinitywifi,d8:97:ba:ca:66:aa,5805.000,-88.000
wlan,smartphone,1454958483931203482,LjLr11,00:15:70:59:18:33,2462.000,-81.000
wlan,smartphone,1454958483931161450,nomad5,00:15:70:59:18:31,2462.000,-80.000
wlan,smartphone,1454958483931141305,LjLr511,00:15:70:59:18:33,2462.000,-80.000
wlan,smartphone,1454958483931093575,vpnator,00:15:70:59:18:30,2462.000,-80.000
wlan,smartphone,1454958483931045180,xfinitywifi,60:02:92:f9:19:9a,2437.000,-76.000
wlan,smartphone,1454958483930973680,WLANh,9c:d6:43:2d:86:20,2412.000,-86.000
wlan,smartphone,1454958483931041075,xfinitywifi,00:71:c2:af:a1:2a,5805.000,-80.000
wlan,smartphone,1454958483931947617,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-85.000
wlan,smartphone,1454958483931846430,GilmanFacialAesthetics,d8:97:ba:ca:66:a8,5805.000,-88.000
wlan,smartphone,1454958483931679690,xfinitywifi,00:71:c2:af:da:2a,2412.000,-86.000
wlan,smartphone,1454958498506558394,CBCI-96A1-5,20:25:64:f0:2b:d8,5765.000,-70.000
wlan,smartphone,1454958498506523051,xfinitywifi,20:25:64:f0:2b:da,5765.000,-69.000
wlan,smartphone,1454958498506336978,yrneh09,00:15:70:59:18:32,2462.000,-81.000
wlan,smartphone,1454958498506209457,CBCI-96A1-2.4,20:25:64:f8:94:c8,2412.000,-73.000
wlan,smartphone,1454958498506198728,Small_Threads-2,60:02:92:f9:19:98,2437.000,-73.000
wlan,smartphone,1454958498506244207,vendcust,00:15:70:56:21:13,2462.000,-87.000
wlan,smartphone,1454958498506071738,xfinitywifi,20:25:64:f8:94:ca,2412.000,-74.000
wlan,smartphone,1454958498506239186,xfinitywifi,74:85:2a:b5:fc:12,5765.000,-86.000
wlan,smartphone,1454958498506019301,REGIS,10:5f:06:4d:89:45,2437.000,-73.000
wlan,smartphone,1454958498506245415,xfinitywifi,d8:97:ba:ca:66:aa,5805.000,-90.000
wlan,smartphone,1454958498506060197,nomad5,00:15:70:59:18:31,2462.000,-80.000
wlan,smartphone,1454958498506004676,LjLr511,00:15:70:59:18:33,2462.000,-81.000
wlan,smartphone,1454958498505921926,vpnator,00:15:70:59:18:30,2462.000,-80.000
wlan,smartphone,1454958498505844061,xfinitywifi,60:02:92:f9:19:9a,2437.000,-73.000
wlan,smartphone,1454958498505996072,xfinitywifi,00:71:c2:af:a1:2a,5805.000,-83.000
wlan,smartphone,1454958498505938863,GilmanFacialAesthetics,d8:97:ba:ca:66:a8,5805.000,-89.000
wlan,smartphone,1454958498505693561,MedCare Office,88:dc:96:26:1d:32,2437.000,-82.000
wlan,smartphone,1454958498505785249,nomad5,00:15:70:56:21:11,2462.000,-87.000
wlan,smartphone,1454958498505729884,vpnator,00:15:70:56:21:10,2462.000,-87.000
wlan,smartphone,1454958498505586520,HPE710n.E3142D,02:2e:5e:65:17:64,2437.000,-87.000
wlan,smartphone,1454958501998309322,CBCI-96A1-5,20:25:64:f0:2b:d8,5765.000,-73.000
wlan,smartphone,1454958498506007582,xfinitywifi,20:25:64:f0:2b:da,5765.000,-69.000
wlan,smartphone,1454958501998113228,yrneh09,00:15:70:59:18:32,2462.000,-81.000
wlan,smartphone,1454958501998047853,CBCI-96A1-2.4,20:25:64:f8:94:c8,2412.000,-73.000
wlan,smartphone,1454958498505747530,Small_Threads-2,60:02:92:f9:19:98,2437.000,-73.000
wlan,smartphone,1454958498505813530,vendcust,00:15:70:56:21:13,2462.000,-87.000
wlan,smartphone,1454958501997962551,xfinitywifi,20:25:64:f8:94:ca,2412.000,-75.000
wlan,smartphone,1454958501998124770,xfinitywifi,74:85:2a:b5:fc:12,5765.000,-86.000
wlan,smartphone,1454958498505640030,REGIS,10:5f:06:4d:89:45,2437.000,-73.000
wlan,smartphone,1454958501998149124,xfinitywifi,d8:97:ba:ca:66:aa,5805.000,-87.000
wlan,smartphone,1454958501997923957,nomad5,00:15:70:59:18:31,2462.000,-82.000
wlan,smartphone,1454958501997978947,LjLr511,00:15:70:59:18:33,2462.000,-79.000
wlan,smartphone,1454958501997914780,vpnator,00:15:70:59:18:30,2462.000,-80.000
wlan,smartphone,1454958498505596353,xfinitywifi,60:02:92:f9:19:9a,2437.000,-73.000
wlan,smartphone,1454958501998037082,xfinitywifi,00:71:c2:af:a1:2a,5805.000,-80.000
wlan,smartphone,1454958501998000176,GilmanFacialAesthetics,d8:97:ba:ca:66:a8,5805.000,-87.000
wlan,smartphone,1454958498506506113,MedCare Office,88:dc:96:26:1d:32,2437.000,-82.000
wlan,smartphone,1454958498506618999,nomad5,00:15:70:56:21:11,2462.000,-87.000
wlan,smartphone,1454958501998852895,vpnator,00:15:70:56:21:10,2462.000,-89.000
wlan,smartphone,1454958498506436780,HPE710n.E3142D,02:2e:5e:65:17:64,2437.000,-87.000
wlan,smartphone,1454958501998923363,NorthstoneRE,00:71:c2:af:a1:28,5805.000,-80.000
wlan,smartphone,1454958501998718218,vendcust,00:15:70:59:18:33,2462.000,-79.000
wlan,smartphone,1454958501998580270,Allstate,00:71:c2:de:e5:20,2412.000,-85.000
wlan,smartphone,1454958501998576259,WLANh,9c:d6:43:2d:86:20,2412.000,-85.000
wlan,smartphone,1454958501998675145,LjLr11,00:15:70:59:18:33,2462.000,-82.000
wlan,smartphone,1454958501998718030,Small_Threads-5,60:02:92:77:89:f8,5200.000,-91.000
wlan,smartphone,1454958501998562176,,74:44:01:9a:4e:56,2417.000,-91.000
wlan,smartphone,1454958501998662218,xfinitywifi,60:02:92:77:89:fa,5200.000,-88.000
wlan,smartphone,1454958505507337187,xfinitywifi,20:25:64:f0:2b:da,5765.000,-73.000
wlan,smartphone,1454958505507183156,yrneh09,00:15:70:59:18:32,2462.000,-82.000
wlan,smartphone,1454958505507009218,CBCI-96A1-2.4,20:25:64:f8:94:c8,2412.000,-72.000
wlan,smartphone,1454958505507004427,xfinitywifi,20:25:64:f8:94:ca,2412.000,-72.000
wlan,smartphone,1454958505507209427,xfinitywifi,74:85:2a:b5:fc:12,5765.000,-86.000
wlan,smartphone,1454958505507079666,nomad5,00:15:70:59:18:31,2462.000,-81.000
wlan,smartphone,1454958505507032083,LjLr511,00:15:70:59:18:33,2462.000,-85.000
wlan,smartphone,1454958505507027125,vpnator,00:15:70:59:18:30,2462.000,-81.000
wlan,smartphone,1454958505506958708,xfinitywifi,60:02:92:f9:19:9a,2437.000,-73.000
wlan,smartphone,1454958505506912260,MedCare Office,88:dc:96:26:1d:32,2437.000,-81.000
wlan,smartphone,1454958505507051229,nomad5,00:15:70:56:21:11,2462.000,-87.000
wlan,smartphone,1454958505507004010,vpnator,00:15:70:56:21:10,2462.000,-87.000
wlan,smartphone,1454958505507100427,NorthstoneRE,00:71:c2:af:a1:28,5805.000,-88.000
wlan,smartphone,1454958505506935895,vendcust,00:15:70:59:18:33,2462.000,-86.000
wlan,smartphone,1454958505506918125,LjLr11,00:15:70:59:18:33,2462.000,-81.000
wlan,smartphone,1454958505506994458,Allstate,74:85:2a:b5:fc:10,5765.000,-87.000
wlan,smartphone,1454958505507154395,dlink-media,1c:7e:e5:dc:c3:aa,2437.000,-85.000
wlan,smartphone,1454958505507117510,HP-Print-68-Officejet Pro 6830,94:57:a5:a3:79:68,2412.000,-86.000
wlan,smartphone,1454958505507157406,yrneh09,00:15:70:56:21:12,2462.000,-87.000
wlan,smartphone,1454958505507256291,LjLr511,00:15:70:56:21:13,2462.000,-89.000
wlan,smartphone,1454958508994152929,CBCI-96A1-5,20:25:64:f0:2b:d8,5765.000,-72.000
wlan,smartphone,1454958508994135772,xfinitywifi,20:25:64:f0:2b:da,5765.000,-72.000
wlan,smartphone,1454958505507579668,yrneh09,00:15:70:59:18:32,2462.000,-82.000
wlan,smartphone,1454958508993896449,CBCI-96A1-2.4,20:25:64:f8:94:c8,2412.000,-73.000
wlan,smartphone,1454958508993846283,xfinitywifi,20:25:64:f8:94:ca,2412.000,-73.000
wlan,smartphone,1454958505507609585,xfinitywifi,74:85:2a:b5:fc:12,5765.000,-86.000
wlan,smartphone,1454958508993996481,nomad5,00:15:70:59:18:31,2462.000,-80.000
wlan,smartphone,1454958508993947845,LjLr511,00:15:70:59:18:33,2462.000,-80.000
wlan,smartphone,1454958508993938772,vpnator,00:15:70:59:18:30,2462.000,-86.000
wlan,smartphone,1454958508993786345,xfinitywifi,60:02:92:f9:19:9a,2437.000,-73.000
wlan,smartphone,1454958505507325543,MedCare Office,88:dc:96:26:1d:32,2437.000,-81.000
wlan,smartphone,1454958505507467689,nomad5,00:15:70:56:21:11,2462.000,-87.000
wlan,smartphone,1454958505507420991,vpnator,00:15:70:56:21:10,2462.000,-87.000
wlan,smartphone,1454958508993932554,NorthstoneRE,00:71:c2:af:a1:28,5805.000,-90.000
wlan,smartphone,1454958508993749585,vendcust,00:15:70:59:18:33,2462.000,-80.000
wlan,smartphone,1454958505507345731,LjLr11,00:15:70:59:18:33,2462.000,-81.000
wlan,smartphone,1454958508993620981,,74:44:01:9a:4e:56,2417.000,-88.000
wlan,smartphone,1454958508993836752,Allstate,74:85:2a:b5:fc:10,5765.000,-83.000
wlan,smartphone,1454958508993643908,dlink-media,1c:7e:e5:dc:c3:aa,2437.000,-88.000
wlan,smartphone,1454958508993525866,HP-Print-68-Officejet Pro 6830,94:57:a5:a3:79:68,2412.000,-84.000
wlan,smartphone,1454958505507154231,yrneh09,00:15:70:56:21:12,2462.000,-87.000
wlan,smartphone,1454958508993639272,LjLr511,00:15:70:56:21:13,2462.000,-86.000
wlan,smartphone,1454958508993544470,Small_Threads-2,60:02:92:f9:19:98,2437.000,-72.000
wlan,smartphone,1454958508993556772,REGIS,10:5f:06:4d:89:45,2437.000,-73.000
wlan,smartphone,1454958508993596241,wired,00:05:9e:92:27:52,2462.000,-89.000
wlan,smartphone,1454958508993547554,LjLr11,00:15:70:56:21:13,2462.000,-87.000
wlan,smartphone,1454958512494653701,CBCI-96A1-5,20:25:64:f0:2b:d8,5765.000,-72.000
wlan,smartphone,1454958512494586264,xfinitywifi,20:25:64:f0:2b:da,5765.000,-72.000
wlan,smartphone,1454958512494285972,yrneh09,00:15:70:59:18:32,2462.000,-85.000
wlan,smartphone,1454958512493903566,CBCI-96A1-2.4,20:25:64:f8:94:c8,2412.000,-70.000
wlan,smartphone,1454958512493891378,xfinitywifi,20:25:64:f8:94:ca,2412.000,-70.000
wlan,smartphone,1454958512494023243,nomad5,00:15:70:59:18:31,2462.000,-86.000
wlan,smartphone,1454958512493963691,LjLr511,00:15:70:59:18:33,2462.000,-80.000
wlan,smartphone,1454958512493954597,vpnator,00:15:70:59:18:30,2462.000,-80.000
wlan,smartphone,1454958512493709566,xfinitywifi,60:02:92:f9:19:9a,2437.000,-72.000
wlan,smartphone,1454958512493856337,MedCare Office,88:dc:96:26:1d:32,2437.000,-82.000
wlan,smartphone,1454958512493948159,nomad5,00:15:70:56:21:11,2462.000,-86.000
wlan,smartphone,1454958512493905972,vpnator,00:15:70:56:21:10,2462.000,-89.000
wlan,smartphone,1454958512494132295,NorthstoneRE,00:71:c2:af:a1:28,5805.000,-79.000
wlan,smartphone,1454958512493758889,vendcust,00:15:70:59:18:33,2462.000,-84.000
wlan,smartphone,1454958512493807389,LjLr11,00:15:70:59:18:33,2462.000,-83.000
wlan,smartphone,1454958512493418514,,74:44:01:9a:4e:56,2417.000,-91.000
wlan,smartphone,1454958512493691701,Allstate,74:85:2a:b5:fc:10,5765.000,-84.000
wlan,smartphone,1454958508993216826,dlink-media,1c:7e:e5:dc:c3:aa,2437.000,-88.000
wlan,smartphone,1454958512494109316,HP-Print-68-Officejet Pro 6830,94:57:a5:a3:79:68,2412.000,-84.000
wlan,smartphone,1454958512494516441,yrneh09,00:15:70:56:21:12,2462.000,-89.000
wlan,smartphone,1454958512494444462,LjLr511,00:15:70:56:21:13,2462.000,-89.000
wlan,smartphone,1454958512494133107,Small_Threads-2,60:02:92:f9:19:98,2437.000,-75.000
wlan,smartphone,1454958512494263545,REGIS,10:5f:06:4d:89:45,2437.000,-72.000
wlan,smartphone,1454958508994122232,wired,00:05:9e:92:27:52,2462.000,-89.000
wlan,smartphone,1454958512494415045,LjLr11,00:15:70:56:21:13,2462.000,-90.000
wlan,smartphone,1454958512494201472,MedCare,8a:dc:96:26:1d:32,2437.000,-83.000
wlan,smartphone,1454958512494636951,GilmanFacialAesthetics,d8:97:ba:ca:66:a8,5805.000,-90.000
wlan,smartphone,1454958512493929701,WLANe,9c:d6:43:2d:86:21,2412.000,-87.000
wlan,smartphone,1454958512494322368,ngHub_319435NU02CBD,28:c6:8e:c7:2b:43,2462.000,-87.000
wlan,smartphone,1454958512493885066,WLANh,9c:d6:43:2d:86:20,2412.000,-87.000
wlan,smartphone,1454958512494282118,vendcust,00:15:70:56:21:13,2462.000,-88.000
wlan,smartphone,1454958512494455399,xfinitywifi,00:71:c2:af:a1:2a,5805.000,-80.000
wlan,smartphone,1454958512494448253,xfinitywifi,d8:97:ba:ca:66:aa,5805.000,-88.000
wlan,smartphone,1454958512493746212,xfinitywifi,00:71:c2:de:e5:22,2412.000,-84.000
wlan,smartphone,1454958523909340830,yrneh09,00:15:70:59:18:32,2462.000,-87.000
wlan,smartphone,1454958523909099278,CBCI-96A1-2.4,20:25:64:f8:94:c8,2412.000,-72.000
wlan,smartphone,1454958523909124382,xfinitywifi,20:25:64:f8:94:ca,2412.000,-74.000
wlan,smartphone,1454958523909210174,nomad5,00:15:70:59:18:31,2462.000,-86.000
wlan,smartphone,1454958523909128278,xfinitywifi,60:02:92:f9:19:9a,2437.000,-73.000
wlan,smartphone,1454958523909277434,nomad5,00:15:70:56:21:11,2462.000,-89.000
wlan,smartphone,1454958523909166549,vpnator,00:15:70:56:21:10,2462.000,-90.000
wlan,smartphone,1454958523909324018,NorthstoneRE,00:71:c2:af:a1:28,5805.000,-81.000
wlan,smartphone,1454958523909089018,vendcust,00:15:70:59:18:33,2462.000,-83.000
wlan,smartphone,1454958523909038914,dlink-media,1c:7e:e5:dc:c3:aa,2437.000,-87.000
wlan,smartphone,1454958523908930434,HP-Print-68-Officejet Pro 6830,94:57:a5:a3:79:68,2412.000,-85.000
wlan,smartphone,1454958523909013966,Small_Threads-2,60:02:92:f9:19:98,2437.000,-75.000
wlan,smartphone,1454958523908931674,REGIS,10:5f:06:4d:89:45,2437.000,-77.000
wlan,smartphone,1454958523909095153,wired,00:05:9e:92:27:52,2462.000,-90.000
wlan,smartphone,1454958523909059518,vendcust,00:15:70:56:21:13,2462.000,-88.000
wlan,smartphone,1454958523909120632,xfinitywifi,00:71:c2:af:a1:2a,5805.000,-82.000
wlan,smartphone,1454958523909118893,xfinitywifi,d8:97:ba:ca:66:aa,5805.000,-88.000
wlan,smartphone,1454958523908741580,xfinitywifi,00:71:c2:de:e5:22,2412.000,-85.000
wlan,smartphone,1454958523908780945,NorthstoneRE,00:71:c2:af:da:28,2412.000,-86.000
wlan,smartphone,1454958523908915039,,00:05:9e:92:27:50,2462.000,-90.000
wlan,smartphone,1454958523908912080,,00:05:9e:92:27:51,2462.000,-91.000
wlan,smartphone,1454958523908969539,xfinitywifi,74:85:2a:b5:fc:12,5765.000,-84.000
wlan,smartphone,1454958523908661424,xfinitywifi,00:71:c2:af:da:2a,2412.000,-85.000
wlan,smartphone,1454958523908725987,HPE710n.E3142D,02:2e:5e:65:17:64,2437.000,-90.000
wlan,smartphone,1454958538418801940,CBCI-96A1-5,20:25:64:f0:2b:d8,5765.000,-72.000
wlan,smartphone,1454958538418548419,CBCI-96A1-2.4,20:25:64:f8:94:c8,2412.000,-74.000
wlan,smartphone,1454958538418486544,xfinitywifi,20:25:64:f8:94:ca,2412.000,-75.000
wlan,smartphone,1454958538418685492,nomad5,00:15:70:59:18:31,2462.000,-81.000
wlan,smartphone,1454958538418517648,xfinitywifi,60:02:92:f9:19:9a,2437.000,-74.000
wlan,smartphone,1454958538418661377,vpnator,00:15:70:56:21:10,2462.000,-87.000
wlan,smartphone,1454958538418897429,NorthstoneRE,00:71:c2:af:a1:28,5805.000,-83.000
wlan,smartphone,1454958538418560742,vendcust,00:15:70:59:18:33,2462.000,-80.000
wlan,smartphone,1454958538418418481,HP-Print-68-Officejet Pro 6830,94:57:a5:a3:79:68,2412.000,-86.000
wlan,smartphone,1454958538418467513,Small_Threads-2,60:02:92:f9:19:98,2437.000,-78.000
wlan,smartphone,1454958538418419929,REGIS,10:5f:06:4d:89:45,2437.000,-81.000
